maceta	clon	tratamiento	valor	fecha	hora	pesoi	pesof	sum.riego
8	gc	d	i	17/12/2019	8:00	17.338	17.742	0
8	gc	d	NA	18/12/2019	8:00	17.286	17.286	0
8	gc	d	NA	19/12/2019	8:00	17.153	17.496	0
8	gc	d	NA	20/12/2019	8:00	17.44	17.53	0
8	gc	d	i	21/12/2019	NA	17.474	17.474	0
8	gc	d	i	22/12/2019	NA	17.418	17.418	0
8	gc	d	NA	23/12/2019	7:00	17.362	17.53	0
8	gc	d	NA	24/12/2019	9:00	17.324	17.533	0
8	gc	d	i	25/12/2019	NA	17.359	17.359	0
8	gc	d	NA	26/12/2019	9:00	17.185	17.533	0
8	gc	d	i	27/12/2019	NA	17.4245	17.4245	0
8	gc	d	NA	28/12/2019	9:00	17.316	17.53	0
8	gc	d	i	29/12/2019	NA	17.376	17.376	0
8	gc	d	NA	30/12/2019	10:00	17.222	17.522	0
8	gc	d	NA	31/12/2019	9:00	17.425	17.525	0
8	gc	d	i	1/1/2020	NA	17.3905	17.3905	0
8	gc	d	NA	2/1/2020	8:00	17.256	17.537	0
8	gc	d	i	3/1/2020	NA	17.3885	17.3885	0
8	gc	d	NA	4/1/2020	9:00	17.24	17.436	0
8	gc	d	i	5/1/2020	NA	17.311	17.311	0
8	gc	d	NA	6/1/2020	7:00	17.186	17.535	0
8	gc	d	i	7/1/2020	NA	17.3575	17.3575	0
8	gc	d	NA	8/1/2020	8:15	17.18	17.536	0
8	gc	d	i	9/1/2020	NA	17.353	17.353	0
8	gc	d	NA	10/1/2020	8:00	17.17	17.525	0
8	gc	d	i	11/1/2020	NA	17.3305	17.3305	0
8	gc	d	NA	12/1/2020	9:00	17.136	17.544	0
8	gc	d	i	13/1/2020	NA	17.342	17.342	0
8	gc	d	NA	14/1/2020	10:00	17.14	17.537	0
8	gc	d	i	15/1/2020	NA	17.4385	17.4385	0
8	gc	d	NA	16/1/2020	8:20	17.34	17.54	0
8	gc	d	i	17/1/2020	NA	17.342	17.342	0
8	gc	d	NA	18/1/2020	7:20	17.144	17.538	0
8	gc	d	i	19/1/2020	NA	17.364	17.364	0
8	gc	d	NA	20/1/2020	7:45	17.19	17.531	0
8	gc	d	i	21/1/2020	NA	17.175	17.175	0
8	gc	d	NA	22/1/2020	8:00	16.819	17.53	0
8	gc	d	i	23/1/2020	NA	17.4525	17.4525	0
8	gc	d	NA	24/1/2020	7:40	17.375	17.532	0
8	gc	d	i	25/1/2020	NA	17.351	17.351	0
8	gc	d	NA	26/1/2020	8:00	17.17	17.534	0
8	gc	d	i	27/1/2020	NA	17.342	17.342	0
8	gc	d	NA	28/1/2020	8:00	17.15	17.535	0
8	gc	d	i	29/1/2020	NA	17.3755	17.3755	0
8	gc	d	NA	30/1/2020	8:00	17.216	17.532	0
8	gc	d	i	31/1/2020	NA	17.356	17.356	0
8	gc	d	NA	1/2/2020	7:30	17.18	17.536	0
8	gc	d	NA	2/2/2020	NA	17.3295	17.3295	0
8	gc	d	NA	3/2/2020	8:00	17.123	17.531	0
8	gc	d	NA	4/2/2020	NA	17.3205	17.3205	0
8	gc	d	NA	5/2/2020	8:00	17.11	17.53	0
8	gc	d	i	6/2/2020	NA	17.319	17.319	0
8	gc	d	NA	7/2/2020	NA	17.108	17.532	0
8	gc	d	i	8/2/2020	NA	17.388	17.388	0
8	gc	d	i	9/2/2020	NA	17.244	17.244	0
8	gc	d	NA	10/2/2020	NA	17.1	17.529	0
8	gc	d	i	11/2/2020	NA	17.365	17.365	0
8	gc	d	NA	12/2/2020	NA	17.201	17.531	0
8	gc	d	i	13/2/2020	NA	17.284	17.284	0
8	gc	d	i	14/2/2020	NA	17.037	17.037	0.719
8	gc	d	NA	15/2/2020	NA	17.508	17.546	0
8	gc	d	i	16/2/2020	NA	17.348	17.348	0
8	gc	d	NA	17/2/2020	NA	17.15	17.526	0
8	gc	d	i	18/2/2020	NA	17.4375	17.4375	0
8	gc	d	NA	19/2/2020	NA	17.349	17.532	0
8	gc	d	i	20/2/2020	NA	17.3175	17.3175	0
8	gc	d	NA	21/2/2020	NA	17.103	17.526	0
8	gc	d	i	22/2/2020	NA	17.3705	17.3705	0
8	gc	d	NA	23/2/2020	NA	17.215	17.532	0
8	gc	d	i	24/2/2020	NA	17.349	17.349	0
8	gc	d	NA	25/2/2020	NA	17.166	17.53	0
8	gc	d	i	26/2/2020	NA	17.353	17.353	0
8	gc	d	NA	27/2/2020	NA	17.176	17.528	0
8	gc	d	i	28/2/2020	NA	17.3565	17.3565	0
8	gc	d	NA	29/2/2020	NA	17.185	17.537	0
8	gc	d	i	1/3/2020	NA	17.3225	17.3225	0
8	gc	d	NA	2/3/2020	NA	17.108	17.531	0
8	gc	d	i	3/3/2020	NA	17.333	17.333	0
8	gc	d	NA	4/3/2020	NA	17.135	17.534	0
8	gc	d	i	5/3/2020	NA	17.3225	17.3225	0
8	gc	d	NA	6/3/2020	NA	17.111	17.527	0
8	gc	d	i	7/3/2020	NA	17.3535	17.3535	0
8	gc	d	NA	8/3/2020	NA	17.18	17.537	0
8	gc	d	i	9/3/2020	NA	17.3545	17.3545	0
8	gc	d	NA	10/3/2020	NA	17.172	17.533	0
8	gc	d	i	11/3/2020	NA	17.4235	17.4235	0
8	gc	d	NA	12/3/2020	NA	17.314	17.529	0
8	gc	d	i	13/3/2020	NA	17.417	17.417	0
8	gc	d	i	14/3/2020	NA	17.305	17.305	0
8	gc	d	i	15/3/2020	NA	17.193	17.193	0
8	gc	d	NA	16/3/2020	NA	17.079	17.529	0
8	gc	d	NA	17/3/2020	NA	17.435	17.528	0
8	gc	d	NA	18/3/2020	NA	17.445	17.53	0
8	gc	d	i	19/3/2020	NA	17.4175	17.4175	0
8	gc	d	NA	20/3/2020	NA	17.305	17.529	0
8	gc	d	NA	21/3/2020	NA	17.31	17.529	0
8	gc	d	NA	22/3/2020	NA	17.308	17.538	0
9	g2	c	NA	8/11/2019	NA	20.217	20.217	0
9	g2	c	NA	11/11/2019	NA	19.421	19.421	0
9	g2	c	NA	13/11/2019	NA	19.058	19.43	0
9	g2	c	NA	19/11/2019	NA	18.543	19.43	0
9	g2	c	NA	21/11/2019	8:52	18.686	19.43	0
9	g2	c	NA	22/11/2019	10:07	19.108	19.43	0
9	g2	c	NA	25/11/2019	10:14	18.661	18.661	0
9	g2	c	NA	26/11/2019	9:07	18.523	18.523	0
9	g2	c	NA	27/11/2019	11:30	18.364	19.43	0
9	g2	c	NA	28/11/2019	8:50	19.111	19.431	0
9	g2	c	NA	29/11/2019	8:50	18.849	19.432	0
9	g2	c	NA	30/11/2019	8:50	18.925	19.43	0
9	g2	c	i	1/12/2019	NA	18.922	18.9215	0
9	g2	c	NA	2/12/2019	8:50	18.413	19.43	0
9	g2	c	NA	3/12/2019	9:10	19.043	19.043	0
9	g2	c	NA	4/12/2019	8:30	18.713	19.032	0
9	g2	c	NA	5/12/2019	8:50	18.677	19.03	0
9	g2	c	NA	6/12/2019	8:10	18.666	19.034	0
9	g2	c	NA	7/12/2019	8:05	18.632	19.023	0
9	g2	c	i	8/12/2019	NA	18.698	18.698	0
9	g2	c	NA	9/12/2019	8:00	18.373	18.63	0
9	g2	c	NA	10/12/2019	8:50	18.593	19.027	0
9	g2	c	NA	11/12/2019	8:50	18.446	19.027	0
9	g2	c	NA	12/12/2019	NA	18.438	19.031	0
9	g2	c	NA	13/12/2019	8:00	18.5	18.5	0.5
9	g2	c	i	14/12/2019	NA	18.556	18.556	0.5
9	g2	c	i	15/12/2019	NA	18.612	18.612	0.5
9	g2	c	NA	16/12/2019	8:20	18.670	18.67	0.5
9	g2	c	NA	17/12/2019	8:00	18.93	18.93	0.5
9	g2	c	NA	18/12/2019	8:00	18.413	19.033	0
9	g2	c	NA	19/12/2019	8:00	18.652	18.652	0.5
9	g2	c	NA	20/12/2019	8:00	18.77	18.77	0.5
9	g2	c	i	21/12/2019	NA	18.81	18.81	0.5
9	g2	c	i	22/12/2019	NA	18.85	18.85	0.5
9	g2	c	NA	23/12/2019	7:00	18.889	18.889	0.5
9	g2	c	NA	24/12/2019	9:00	19.273	19.273	0
9	g2	c	i	25/12/2019	NA	18.853	18.853	0.5
9	g2	c	NA	26/12/2019	9:00	18.932	19.062	0
9	g2	c	i	27/12/2019	NA	18.757	18.757	0.5
9	g2	c	NA	28/12/2019	9:00	18.953	19.03	0
9	g2	c	i	29/12/2019	NA	18.645	18.645	0.5
9	g2	c	NA	30/12/2019	10:00	18.76	19.02	0
9	g2	c	NA	31/12/2019	9:00	19.308	19.308	0
9	g2	c	i	1/1/2020	NA	18.672	18.672	0.5
9	g2	c	NA	2/1/2020	8:00	18.536	18.536	0.5
9	g2	c	i	3/1/2020	NA	18.631	18.631	0.5
9	g2	c	NA	4/1/2020	9:00	18.727	19.039	0
9	g2	c	i	5/1/2020	NA	18.413	18.413	0.5
9	g2	c	NA	6/1/2020	7:00	18.288	18.53	0.5
9	g2	c	i	7/1/2020	NA	18.382	18.382	0.5
9	g2	c	NA	8/1/2020	8:15	18.235	18.542	0.5
9	g2	c	i	9/1/2020	NA	18.489	18.489	0.5
9	g2	c	NA	10/1/2020	8:00	18.436	18.55	0.5
9	g2	c	i	11/1/2020	NA	18.67	18.67	0.5
9	g2	c	NA	12/1/2020	9:00	18.791	19.029	0
9	g2	c	i	13/1/2020	NA	18.584	18.584	0.5
9	g2	c	NA	14/1/2020	10:00	18.64	19.05	0
9	g2	c	i	15/1/2020	NA	18.628	18.628	0.5
9	g2	c	NA	16/1/2020	8:20	18.707	18.707	0.5
9	g2	c	i	17/1/2020	NA	18.565	18.565	0.5
9	g2	c	NA	18/1/2020	7:20	18.424	18.528	0.5
9	g2	c	i	19/1/2020	NA	18.814	18.814	0.5
9	g2	c	NA	20/1/2020	7:45	19.1	19.1	0.5
9	g2	c	i	21/1/2020	NA	18.929	18.929	0.5
9	g2	c	NA	22/1/2020	8:00	18.785	18.785	0.5
9	g2	c	i	23/1/2020	NA	18.645	18.645	0.5
9	g2	c	NA	24/1/2020	7:40	18.505	18.505	0.5
9	g2	c	i	25/1/2020	NA	18.411	18.411	0.5
9	g2	c	NA	26/1/2020	8:00	18.317	18.534	0.5
9	g2	c	i	27/1/2020	NA	18.429	18.429	0.5
9	g2	c	NA	28/1/2020	8:00	18.325	18.53	0.5
9	g2	c	i	29/1/2020	NA	18.482	18.482	0.5
9	g2	c	NA	30/1/2020	8:00	18.434	18.533	0.5
9	g2	c	i	31/1/2020	NA	18.448	18.448	0.5
9	g2	c	NA	1/2/2020	7:30	18.364	18.537	0.5
9	g2	c	i	2/2/2020	NA	18.548	18.548	0.5
9	g2	c	NA	3/2/2020	8:00	18.56	18.56	0.5
9	g2	c	i	4/2/2020	NA	18.37	18.37	0.5
9	g2	c	NA	5/2/2020	8:00	18.423	18.532	0.5
9	g2	c	i	6/2/2020	NA	18.428	18.428	0.5
9	g2	c	NA	7/2/2020	NA	18.324	18.53	0.5
9	g2	c	i	8/2/2020	NA	18.421	18.421	0.5
9	g2	c	i	9/2/2020	NA	18.312	18.312	0.5
9	g2	c	NA	10/2/2020	NA	18.201	18.531	0.5
9	g2	c	i	11/2/2020	NA	18.433	18.433	0.5
9	g2	c	NA	12/2/2020	NA	18.335	18.542	0.5
9	g2	c	i	13/2/2020	NA	18.427	18.427	0.5
9	g2	c	i	14/2/2020	NA	18.312	18.312	0.997
9	g2	c	NA	15/2/2020	NA	18.692	18.692	0.5
9	g2	c	i	16/2/2020	NA	18.602	18.602	0.5
9	g2	c	NA	17/2/2020	NA	18.512	18.512	0.5
9	g2	c	i	18/2/2020	NA	18.52	18.52	0.5
9	g2	c	NA	19/2/2020	NA	18.528	18.528	0.5
9	g2	c	i	20/2/2020	NA	18.412	18.412	0.5
9	g2	c	NA	21/2/2020	NA	18.296	18.629	0.5
9	g2	c	i	22/2/2020	NA	18.586	18.586	0.5
9	g2	c	NA	23/2/2020	NA	18.543	18.543	0.5
9	g2	c	i	24/2/2020	NA	18.511	18.511	0.5
9	g2	c	NA	25/2/2020	NA	18.478	18.533	0.5
9	g2	c	i	26/2/2020	NA	18.333	18.333	0.5
9	g2	c	NA	27/2/2020	NA	18.132	18.53	0.5
9	g2	c	i	28/2/2020	NA	18.624	18.624	0.5
9	g2	c	NA	29/2/2020	NA	18.717	18.717	0.5
9	g2	c	i	1/3/2020	NA	18.672	18.672	0.5
9	g2	c	NA	2/3/2020	NA	18.627	18.627	0.5
9	g2	c	i	3/3/2020	NA	18.6	18.6	0.5
9	g2	c	NA	4/3/2020	NA	18.572	18.572	0.5
9	g2	c	i	5/3/2020	NA	18.455	18.455	0.5
9	g2	c	NA	6/3/2020	NA	18.338	18.532	0.5
9	g2	c	i	7/3/2020	NA	18.318	18.318	0.5
9	g2	c	NA	8/3/2020	NA	18.103	18.529	0.5
9	g2	c	i	9/3/2020	NA	18.215	18.215	0.5
9	g2	c	NA	10/3/2020	NA	17.902	18.528	0.5
9	g2	c	i	11/3/2020	NA	18.701	18.701	0.5
9	g2	c	NA	12/3/2020	NA	18.874	19.032	0
9	g2	c	i	13/3/2020	NA	18.956	18.956	0
9	g2	c	i	14/3/2020	NA	18.88	18.88	0
9	g2	c	i	15/3/2020	NA	18.804	18.804	0
9	g2	c	NA	16/3/2020	NA	18.727	19.03	0
9	g2	c	NA	17/3/2020	NA	18.509	19.028	0
9	g2	c	NA	18/3/2020	NA	18.696	19.03	0
9	g2	c	i	19/3/2020	NA	18.745	18.745	0
9	g2	c	NA	20/3/2020	NA	18.46	19.032	0
9	g2	c	NA	21/3/2020	NA	18.625	19.028	0
9	g2	c	NA	22/3/2020	NA	18.531	19.025	0
10	gt	d	NA	8/11/2019	NA	19.973	19.973	0
10	gt	d	NA	11/11/2019	NA	19.2	19.2	0
10	gt	d	NA	13/11/2019	NA	18.75	18.75	0.5
10	gt	d	NA	19/11/2019	NA	18.566	18.566	0
10	gt	d	NA	21/11/2019	8:52	17.303	17.303	0
10	gt	d	NA	22/11/2019	10:08	17.204	17.33	0
10	gt	d	NA	25/11/2019	10:15	17.425	17.425	0
10	gt	d	NA	26/11/2019	9:08	17.388	17.388	0
10	gt	d	NA	27/11/2019	11:30	17.357	17.432	0
10	gt	d	NA	28/11/2019	8:50	17.364	17.364	0
10	gt	d	NA	29/11/2019	8:50	17.276	17.335	0
10	gt	d	NA	30/11/2019	8:50	17.267	17.401	0
10	gt	d	i	1/12/2019	NA	17.31	17.31	0
10	gt	d	NA	2/12/2019	8:50	17.219	17.5	0
10	gt	d	NA	3/12/2019	9:10	17.387	17.533	0
10	gt	d	NA	4/12/2019	8:30	17.418	17.531	0
10	gt	d	NA	5/12/2019	8:50	17.408	17.531	0
10	gt	d	NA	6/12/2019	8:10	17.38	17.53	0
10	gt	d	NA	7/12/2019	8:05	17.34	17.53	0
10	gt	d	i	8/12/2019	NA	17.387	17.387	0
10	gt	d	NA	9/12/2019	8:00	17.244	17.53	0
10	gt	d	NA	10/12/2019	8:50	17.312	17.528	0
10	gt	d	NA	11/12/2019	8:50	17.278	17.525	0
10	gt	d	NA	12/12/2019	NA	17.305	17.53	0
10	gt	d	NA	13/12/2019	8:00	17.334	17.522	0
10	gt	d	i	14/12/2019	NA	17.448	17.448	0
10	gt	d	i	15/12/2019	NA	17.374	17.374	0
10	gt	d	NA	16/12/2019	8:20	17.299	17.53	0
10	gt	d	i	17/12/2019	8:00	17.324	17.832	0
10	gt	d	NA	18/12/2019	8:00	17.341	17.341	0
10	gt	d	NA	19/12/2019	8:00	17.164	17.502	0
10	gt	d	NA	20/12/2019	8:00	17.446	17.53	0
10	gt	d	i	21/12/2019	NA	17.472	17.472	0
10	gt	d	i	22/12/2019	NA	17.414	17.414	0
10	gt	d	NA	23/12/2019	7:00	17.354	17.526	0
10	gt	d	NA	24/12/2019	9:00	17.289	17.527	0
10	gt	d	i	25/12/2019	NA	17.345	17.345	0
10	gt	d	NA	26/12/2019	9:00	17.163	17.529	0
10	gt	d	i	27/12/2019	NA	17.3865	17.3865	0
10	gt	d	NA	28/12/2019	9:00	17.244	17.538	0
10	gt	d	i	29/12/2019	NA	17.3555	17.3555	0
10	gt	d	NA	30/12/2019	10:00	17.173	17.434	0
10	gt	d	NA	31/12/2019	9:00	17.139	17.549	0
10	gt	d	i	1/1/2020	NA	17.432	17.432	0
10	gt	d	NA	2/1/2020	8:00	17.315	17.535	0
10	gt	d	i	3/1/2020	NA	17.3545	17.3545	0
10	gt	d	NA	4/1/2020	9:00	17.174	17.542	0
10	gt	d	i	5/1/2020	NA	17.364	17.364	0
10	gt	d	NA	6/1/2020	7:00	17.186	17.534	0
10	gt	d	i	7/1/2020	NA	17.3365	17.3365	0
10	gt	d	NA	8/1/2020	8:15	17.139	17.53	0
10	gt	d	i	9/1/2020	NA	17.3465	17.3465	0
10	gt	d	NA	10/1/2020	8:00	17.163	17.528	0
10	gt	d	i	11/1/2020	NA	17.334	17.334	0
10	gt	d	NA	12/1/2020	9:00	17.14	17.527	0
10	gt	d	i	13/1/2020	NA	17.306	17.306	0
10	gt	d	NA	14/1/2020	10:00	17.085	17.538	0
10	gt	d	i	15/1/2020	NA	17.4165	17.4165	0
10	gt	d	NA	16/1/2020	8:20	17.295	17.531	0
10	gt	d	i	17/1/2020	NA	17.347	17.347	0
10	gt	d	NA	18/1/2020	7:20	17.163	17.439	0
10	gt	d	i	19/1/2020	NA	17.2605	17.2605	0
10	gt	d	NA	20/1/2020	7:45	17.082	17.437	0
10	gt	d	i	21/1/2020	NA	17.2605	17.2605	0
10	gt	d	NA	22/1/2020	8:00	17.084	17.53	0
10	gt	d	i	23/1/2020	NA	17.3335	17.3335	0
10	gt	d	NA	24/1/2020	7:40	17.137	17.53	0
10	gt	d	i	25/1/2020	NA	17.306	17.306	0
10	gt	d	NA	26/1/2020	8:00	17.082	17.538	0
10	gt	d	i	27/1/2020	NA	17.324	17.324	0
10	gt	d	NA	28/1/2020	8:00	17.11	17.535	0
10	gt	d	i	29/1/2020	NA	17.358	17.358	0
10	gt	d	NA	30/1/2020	8:00	17.181	17.533	0
10	gt	d	i	31/1/2020	NA	17.3415	17.3415	0
10	gt	d	NA	1/2/2020	7:30	17.15	17.529	0
10	gt	d	i	2/2/2020	NA	17.3285	17.3285	0
10	gt	d	NA	3/2/2020	8:00	17.128	17.528	0
10	gt	d	i	4/2/2020	NA	17.2895	17.2895	0
10	gt	d	NA	5/2/2020	8:00	17.051	17.533	0
10	gt	d	i	6/2/2020	NA	17.3305	17.3305	0
10	gt	d	NA	7/2/2020	NA	17.128	17.531	0
10	gt	d	i	8/2/2020	NA	17.372	17.372	0
10	gt	d	i	9/2/2020	NA	17.213	17.213	0
10	gt	d	NA	10/2/2020	NA	17.053	17.529	0
10	gt	d	i	11/2/2020	NA	17.361	17.361	0
10	gt	d	NA	12/2/2020	NA	17.193	17.53	0
10	gt	d	i	13/2/2020	NA	17.288	17.288	0
10	gt	d	i	14/2/2020	NA	17.046	17.046	0.763
10	gt	d	NA	15/2/2020	NA	17.567	17.567	0
10	gt	d	i	16/2/2020	NA	17.3565	17.3565	0
10	gt	d	NA	17/2/2020	NA	17.146	17.532	0
10	gt	d	i	18/2/2020	NA	17.416	17.416	0
10	gt	d	NA	19/2/2020	NA	17.3	17.528	0
10	gt	d	i	20/2/2020	NA	17.2905	17.2905	0
10	gt	d	NA	21/2/2020	NA	17.053	17.53	0
10	gt	d	i	22/2/2020	NA	17.387	17.387	0
10	gt	d	NA	23/2/2020	NA	17.244	17.511	0
10	gt	d	i	24/2/2020	NA	17.3345	17.3345	0
10	gt	d	NA	25/2/2020	NA	17.158	17.53	0
10	gt	d	i	26/2/2020	NA	17.346	17.346	0
10	gt	d	NA	27/2/2020	NA	17.162	17.532	0
10	gt	d	i	28/2/2020	NA	17.3615	17.3615	0
10	gt	d	NA	29/2/2020	NA	17.191	17.537	0
10	gt	d	i	1/3/2020	NA	17.321	17.321	0
10	gt	d	NA	2/3/2020	NA	17.105	17.531	0
10	gt	d	i	3/3/2020	NA	17.336	17.336	0
10	gt	d	NA	4/3/2020	NA	17.141	17.54	0
10	gt	d	i	5/3/2020	NA	17.3305	17.3305	0
10	gt	d	NA	6/3/2020	NA	17.121	17.533	0
10	gt	d	i	7/3/2020	NA	17.3515	17.3515	0
10	gt	d	NA	8/3/2020	NA	17.17	17.526	0
10	gt	d	i	9/3/2020	NA	17.3245	17.3245	0
10	gt	d	NA	10/3/2020	NA	17.123	17.533	0
10	gt	d	i	11/3/2020	NA	17.4395	17.4395	0
10	gt	d	NA	12/3/2020	NA	17.346	17.528	0
10	gt	d	i	13/3/2020	NA	17.416	17.416	0
10	gt	d	i	14/3/2020	NA	17.304	17.304	0
10	gt	d	i	15/3/2020	NA	17.192	17.192	0
10	gt	d	NA	16/3/2020	NA	17.077	17.53	0
10	gt	d	NA	17/3/2020	NA	17.46	17.534	0
10	gt	d	NA	18/3/2020	NA	17.46	17.532	0
10	gt	d	i	19/3/2020	NA	17.4245	17.4245	0
10	gt	d	NA	20/3/2020	NA	17.317	17.529	0
10	gt	d	NA	21/3/2020	NA	17.325	17.53	0
10	gt	d	NA	22/3/2020	NA	17.274	17.63	0
11	g1	c	NA	8/11/2019	NA	20.464	20.464	0
11	g1	c	NA	11/11/2019	NA	20.025	20.025	0
11	g1	c	NA	13/11/2019	NA	19.88	19.88	0
11	g1	c	NA	19/11/2019	NA	NA	19.43	0
11	g1	c	NA	21/11/2019	8:52	19.062	19.43	0
11	g1	c	NA	22/11/2019	10:08	18.898	19.43	0
11	g1	c	NA	25/11/2019	10:15	19.283	19.283	0
11	g1	c	NA	26/11/2019	9:08	19.206	19.206	0
11	g1	c	NA	27/11/2019	11:30	19.123	19.123	0
11	g1	c	NA	28/11/2019	8:50	19	19.43	0
11	g1	c	NA	29/11/2019	8:50	19.178	19.431	0
11	g1	c	NA	30/11/2019	8:50	19.198	19.431	0
11	g1	c	i	1/12/2019	NA	19.1825	19.1825	0
11	g1	c	NA	2/12/2019	8:50	18.934	19.43	0
11	g1	c	NA	3/12/2019	9:10	19.227	19.227	0
11	g1	c	NA	4/12/2019	8:30	19.079	19.079	0
11	g1	c	NA	5/12/2019	8:50	18.949	19.03	0
11	g1	c	NA	6/12/2019	8:10	18.88	19.03	0
11	g1	c	NA	7/12/2019	8:05	18.844	19.03	0
11	g1	c	i	8/12/2019	NA	18.8305	18.8305	0
11	g1	c	NA	9/12/2019	8:00	18.631	19.034	0
11	g1	c	NA	10/12/2019	8:50	18.73	19.03	0
11	g1	c	NA	11/12/2019	8:50	18.664	19.03	0
11	g1	c	NA	12/12/2019	NA	18.701	19.03	0
11	g1	c	NA	13/12/2019	8:00	18.782	18.782	0.5
11	g1	c	i	14/12/2019	NA	18.938	18.938	0.5
11	g1	c	i	15/12/2019	NA	19.094	19.094	0.5
11	g1	c	NA	16/12/2019	8:20	19.25	19.25	0
11	g1	c	i	17/12/2019	8:00	19.022	19.022	0
11	g1	c	NA	18/12/2019	8:00	18.794	19.027	0.5
11	g1	c	i	19/12/2019	8:00	19.149	19.149	0.5
11	g1	c	i	20/12/2019	8:00	19.271	19.271	0.5
11	g1	c	i	21/12/2019	NA	19.393	19.393	0.5
11	g1	c	i	22/12/2019	NA	19.515	19.515	0.5
11	g1	c	NA	23/12/2019	7:00	19.639	19.639	0
11	g1	c	NA	24/12/2019	9:00	19.338	19.338	0
11	g1	c	i	25/12/2019	NA	18.803	18.803	0.5
11	g1	c	NA	26/12/2019	9:00	18.768	19.026	0
11	g1	c	NA	27/12/2019	NA	NA	NA	0.5
11	g1	c	NA	28/12/2019	9:00	19.596	19.596	0
11	g1	c	NA	29/12/2019	NA	19.302	19.302	0
11	g1	c	NA	30/12/2019	10:00	19.008	19.008	0
11	g1	c	NA	31/12/2019	9:00	18.901	18.901	0
11	g1	c	i	1/1/2020	NA	19.0375	19.0375	0
11	g1	c	NA	2/1/2020	8:00	19.174	19.174	0
11	g1	c	i	3/1/2020	NA	19.0275	19.0275	0
11	g1	c	NA	4/1/2020	9:00	18.881	19.031	0
11	g1	c	NA	5/1/2020	NA	18.85	18.85	0.5
11	g1	c	NA	6/1/2020	7:00	19.169	19.169	0
11	g1	c	i	7/1/2020	NA	18.9795	18.9795	0
11	g1	c	NA	8/1/2020	8:15	18.79	18.79	0.5
11	g1	c	NA	9/1/2020	NA	19.068	19.068	0.5
11	g1	c	NA	10/1/2020	8:00	19.346	19.346	0
11	g1	c	i	11/1/2020	NA	19.2005	19.2005	0
11	g1	c	NA	12/1/2020	9:00	19.055	19.055	0
11	g1	c	i	13/1/2020	NA	18.8925	18.8925	0
11	g1	c	NA	14/1/2020	10:00	18.73	19.028	0
11	g1	c	i	15/1/2020	NA	18.937	18.937	0
11	g1	c	NA	16/1/2020	8:20	18.846	18.846	0.5
11	g1	c	i	17/1/2020	NA	19.105	19.105	0.5
11	g1	c	NA	18/1/2020	7:20	19.365	19.365	0
11	g1	c	i	19/1/2020	NA	19.2015	19.2015	0
11	g1	c	NA	20/1/2020	7:45	19.038	19.038	0
11	g1	c	i	21/1/2020	NA	18.894	18.894	0
11	g1	c	NA	22/1/2020	8:00	18.75	18.75	0.5
11	g1	c	NA	23/1/2020	NA	19.008	19.008	0.5
11	g1	c	NA	24/1/2020	7:40	19.266	19.266	0
11	g1	c	i	25/1/2020	NA	19.1105	19.1105	0
11	g1	c	NA	26/1/2020	8:00	18.955	18.955	0.5
11	g1	c	NA	27/1/2020	NA	19.194	19.194	0.5
11	g1	c	NA	28/1/2020	8:00	19.434	19.434	0
11	g1	c	i	29/1/2020	NA	19.33	19.33	0
11	g1	c	NA	30/1/2020	8:00	19.226	19.226	0
11	g1	c	i	31/1/2020	NA	19.138	19.138	0
11	g1	c	NA	1/2/2020	7:30	19.05	19.05	0
11	g1	c	i	2/2/2020	NA	18.942	18.942	0
11	g1	c	NA	3/2/2020	8:00	18.834	18.834	0.5
11	g1	c	i	4/2/2020	NA	18.727	18.727	0.5
11	g1	c	NA	5/2/2020	8:00	18.62	18.62	0.5
11	g1	c	i	6/2/2020	NA	18.54	18.54	0.5
11	g1	c	NA	7/2/2020	NA	18.46	18.534	0.5
11	g1	c	i	8/2/2020	NA	18.808	18.808	0.5
11	g1	c	i	9/2/2020	NA	19.082	19.082	0.5
11	g1	c	NA	10/2/2020	NA	19.355	19.355	0
11	g1	c	i	11/2/2020	NA	19.2785	19.2785	0
11	g1	c	NA	12/2/2020	NA	19.202	19.202	0
11	g1	c	i	13/2/2020	NA	19.073	19.073	0
11	g1	c	i	14/2/2020	NA	18.944	18.944	0.5
11	g1	c	NA	15/2/2020	NA	19.314	19.314	0
11	g1	c	i	16/2/2020	NA	19.198	19.198	0
11	g1	c	NA	17/2/2020	NA	19.082	19.082	0
11	g1	c	i	18/2/2020	NA	19.08	19.08	0
11	g1	c	NA	19/2/2020	NA	19.078	19.078	0
11	g1	c	i	20/2/2020	NA	18.907	18.907	0
11	g1	c	NA	21/2/2020	NA	18.736	18.736	0.5
11	g1	c	i	22/2/2020	NA	19.027	19.027	0.5
11	g1	c	NA	23/2/2020	NA	19.318	19.318	0
11	g1	c	i	24/2/2020	NA	19.228	19.228	0
11	g1	c	NA	25/2/2020	NA	19.138	19.138	0
11	g1	c	i	26/2/2020	NA	19.0215	19.0215	0
11	g1	c	NA	27/2/2020	NA	18.905	19.027	0
11	g1	c	i	28/2/2020	NA	18.8925	18.8925	0
11	g1	c	NA	29/2/2020	NA	18.758	18.758	0.5
11	g1	c	i	1/3/2020	NA	18.93	18.93	0.5
11	g1	c	NA	2/3/2020	NA	19.102	19.102	0
11	g1	c	i	3/3/2020	NA	18.893	18.893	0
11	g1	c	NA	4/3/2020	NA	18.684	18.684	0.5
